path,n_hops,pearson_r,max_abs_diff
fsLR -> Yerkes19 -> fsLR,2,0.9999703148159388,10575.57421875
fsLR -> Yerkes19 -> D99 -> Yerkes19 -> fsLR,4,0.9896852252351158,63532.00390625
fsLR -> Yerkes19 -> NMT2Sym -> Yerkes19 -> fsLR,4,0.800894069981506,157923.81640625
fsLR -> Yerkes19 -> MEBRAINS -> Yerkes19 -> fsLR,4,0.7636375560290298,236850.3359375
fsLR -> Yerkes19 -> CIVETNMT -> Yerkes19 -> fsLR,4,-0.02277121329593335,383513.265625
